Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,6,10:30,185,1,0.0,316.07,352,8,0.02,333.59,912,10,0.01,334.02,439,15,0.03,318.05
August,6,11:00,197,1,0.0,321.46,390,3,0.01,335.2,966,5,0.01,336.53,478,3,0.01,317.49
August,6,11:30,202,1,0.0,320.84,422,4,0.01,335.78,1000,7,0.01,339.85,496,4,0.01,321.13
August,6,12:00,206,2,0.01,330.26,450,1,0.0,337.16,1026,3,0.0,339.18,511,3,0.01,322.5
August,6,12:30,208,1,0.0,321.36,464,4,0.01,342.38,1022,14,0.01,344.89,500,4,0.01,314.95
August,6,13:00,208,1,0.0,320.72,473,2,0.0,332.13,1023,3,0.0,342.87,501,6,0.01,324.87
August,6,13:30,209,0,0.0,323.77,481,5,0.01,336.87,1026,6,0.01,341.71,505,2,0.0,317.5
August,6,14:00,212,0,0.0,321.98,495,1,0.0,337.38,1034,3,0.0,343.2,521,1,0.0,316.71
August,6,14:30,212,0,0.0,326.76,500,2,0.0,347.22,1039,6,0.01,347.4,523,3,0.0,325.37
August,6,15:00,213,1,0.01,321.65,495,1,0.0,337.73,1021,2,0.0,348.51,532,2,0.0,330.18
August,6,15:30,208,1,0.0,326.66,491,1,0.0,339.14,1006,6,0.01,354.41,526,3,0.01,328.79
August,6,16:00,205,1,0.0,331.69,489,1,0.0,341.73,996,2,0.0,350.95,522,3,0.0,324.9
August,6,16:30,192,0,0.0,326.49,471,1,0.0,344.0,943,3,0.0,350.2,501,2,0.0,328.85
August,6,17:00,175,0,0.0,330.9,444,1,0.0,341.66,861,6,0.01,348.54,479,3,0.01,316.68
August,6,17:30,159,1,0.01,327.14,427,1,0.0,341.56,807,6,0.01,345.46,449,4,0.01,330.83
August,6,18:00,142,0,0.0,313.88,393,3,0.01,340.07,744,4,0.01,355.17,415,2,0.0,325.95
August,6,18:30,118,0,0.0,339.24,348,1,0.0,338.41,656,3,0.0,355.69,368,2,0.01,328.84
August,6,19:00,87,0,0.0,336.15,310,2,0.01,339.22,584,2,0.0,349.15,330,3,0.01,317.25
August,6,19:30,69,0,0.01,321.91,276,1,0.0,336.75,516,3,0.01,342.26,295,2,0.01,331.03
August,6,1:00,3,0,0.0,328.12,16,0,0.02,316.62,46,0,0.0,335.99,26,0,0.0,321.5
August,6,1:30,2,0,0.0,328.12,10,0,0.0,354.61,38,0,0.0,344.63,20,0,0.0,330.34
August,6,20:00,56,0,0.0,310.73,247,2,0.01,337.48,455,3,0.01,346.8,265,4,0.02,323.37
August,6,20:30,47,0,0.01,310.07,216,2,0.01,334.6,393,1,0.0,344.54,230,1,0.01,318.48
August,6,21:00,37,1,0.01,317.39,178,1,0.01,327.78,321,0,0.0,345.44,190,7,0.04,321.37
August,6,21:30,29,0,0.0,314.87,149,1,0.0,338.6,260,0,0.0,340.37,159,1,0.01,321.56
August,6,22:00,23,0,0.0,325.1,121,0,0.0,310.19,213,1,0.0,343.64,130,0,0.0,317.3
August,6,22:30,17,1,0.08,286.09,97,1,0.01,322.03,175,0,0.0,321.78,109,1,0.0,322.48
August,6,23:00,12,0,0.04,328.12,74,0,0.0,306.74,138,0,0.0,329.04,85,0,0.0,317.45
August,6,23:30,8,0,0.0,328.12,58,0,0.0,313.31,109,0,0.0,327.76,67,0,0.0,302.82
August,6,2:00,2,0,0.0,328.12,7,0,0.0,354.61,30,0,0.02,297.28,15,0,0.0,356.54
August,6,2:30,2,0,0.0,328.12,5,0,0.0,354.61,23,0,0.0,311.26,11,0,0.01,331.41
August,6,3:00,0,0,0.0,0.0,2,0,0.0,354.61,13,0,0.03,352.18,5,0,0.02,331.41
August,6,3:30,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.01,352.18,0,0,0.0,0.0
August,6,4:00,0,0,0.0,0.0,1,0,0.0,354.61,9,0,0.0,352.18,2,0,0.0,331.41
August,6,4:30,0,0,0.0,0.0,2,0,0.0,354.61,12,0,0.01,352.18,3,1,0.25,331.41
August,6,5:00,0,0,0.0,0.0,3,0,0.0,354.61,15,0,0.0,296.48,4,0,0.0,331.41
August,6,5:30,1,0,0.0,328.12,3,0,0.0,354.61,19,0,0.0,282.63,6,0,0.0,331.41
August,6,6:00,2,0,0.0,328.12,6,0,0.0,354.61,30,0,0.0,276.1,14,0,0.0,331.41
August,6,6:30,8,1,0.06,328.12,21,6,0.27,292.15,70,0,0.01,259.54,34,1,0.04,279.94
August,6,7:00,13,0,0.03,328.12,32,0,0.0,254.94,101,1,0.01,280.55,48,0,0.0,253.17
August,6,7:30,24,1,0.04,313.39,57,3,0.05,297.19,161,1,0.01,277.05,79,0,0.0,272.2
August,6,8:00,49,1,0.02,274.91,92,0,0.0,291.17,269,0,0.0,290.96,129,0,0.0,289.39
August,6,8:30,76,2,0.02,323.76,144,2,0.01,309.85,394,2,0.0,308.57,189,1,0.0,295.21
August,6,9:00,112,2,0.02,309.06,214,0,0.0,307.75,565,2,0.0,317.17,277,1,0.0,285.81
August,6,9:30,140,1,0.01,324.73,271,1,0.01,313.95,702,5,0.01,322.84,337,4,0.01,303.24
August,7,0:00,5,0,0.0,337.62,38,0,0.01,315.19,77,0,0.0,330.16,45,0,0.0,338.46
August,7,0:30,4,0,0.0,337.62,26,0,0.01,291.98,58,0,0.0,317.8,34,0,0.0,337.33
August,7,10:00,172,1,0.01,307.33,295,0,0.0,322.69,793,3,0.0,326.94,360,4,0.01,309.49
August,7,10:30,193,1,0.0,316.72,341,5,0.01,331.77,883,7,0.01,336.0,403,7,0.02,312.34
August,7,11:00,206,0,0.0,316.39,368,2,0.01,335.24,943,5,0.01,337.85,439,2,0.01,316.91
August,7,11:30,214,1,0.01,320.9,401,5,0.01,331.06,980,8,0.01,340.92,454,2,0.0,318.61
August,7,12:00,218,0,0.0,314.01,430,2,0.01,335.26,993,4,0.0,343.72,469,4,0.01,316.29
August,7,12:30,221,1,0.0,308.74,442,3,0.01,339.99,992,13,0.01,343.69,473,5,0.01,313.04
August,7,13:00,220,0,0.0,317.57,449,3,0.01,334.71,984,7,0.01,346.31,475,6,0.01,318.53
August,7,13:30,221,1,0.01,325.68,458,6,0.01,333.86,989,4,0.0,339.9,481,4,0.01,314.79
August,7,14:00,229,1,0.0,329.6,480,2,0.0,336.73,1010,4,0.0,343.53,516,6,0.01,321.25
August,7,14:30,229,0,0.0,325.11,486,4,0.01,335.04,1017,17,0.02,348.87,521,5,0.01,321.88
August,7,15:00,228,1,0.01,332.44,478,1,0.0,340.2,1001,2,0.0,347.79,517,2,0.0,326.02
August,7,15:30,223,3,0.01,326.6,473,3,0.01,342.42,987,2,0.0,346.17,509,3,0.01,321.12
August,7,16:00,221,2,0.01,325.86,469,1,0.0,339.13,970,3,0.0,348.01,511,2,0.0,318.3
August,7,16:30,209,0,0.0,325.54,452,1,0.0,339.78,892,2,0.0,351.77,485,2,0.0,326.81
August,7,17:00,190,1,0.0,324.79,426,1,0.0,339.48,813,2,0.0,347.37,442,2,0.0,326.02
August,7,17:30,170,1,0.0,323.68,408,1,0.0,342.55,756,3,0.0,344.72,413,2,0.0,318.91
August,7,18:00,150,0,0.0,324.49,381,2,0.01,337.05,694,5,0.01,351.3,382,1,0.0,328.42
August,7,18:30,127,0,0.0,311.96,344,2,0.0,340.86,614,6,0.01,355.37,341,2,0.0,322.51
August,7,19:00,94,0,0.0,332.68,304,2,0.01,334.34,544,4,0.01,348.69,307,5,0.02,314.52
August,7,19:30,75,0,0.0,318.87,273,1,0.0,334.19,483,8,0.02,360.01,275,7,0.03,321.86
August,7,1:00,4,0,0.0,337.62,17,0,0.01,281.2,48,0,0.0,307.68,27,0,0.0,345.14
August,7,1:30,2,0,0.0,337.62,11,1,0.06,347.4,39,0,0.0,330.28,22,0,0.0,307.83
August,7,20:00,60,0,0.0,314.82,236,2,0.01,345.52,428,5,0.01,350.66,244,6,0.02,318.56
August,7,20:30,51,1,0.02,330.55,207,1,0.0,328.54,377,3,0.01,341.96,213,2,0.01,316.38
August,7,21:00,39,1,0.02,302.25,172,1,0.0,331.45,317,0,0.0,348.16,174,3,0.02,322.17
August,7,21:30,31,0,0.01,322.06,141,0,0.0,321.28,270,0,0.0,348.67,149,1,0.0,313.2
August,7,22:00,25,0,0.0,305.31,114,1,0.01,325.59,225,1,0.01,330.19,121,1,0.01,332.93
August,7,22:30,18,2,0.12,301.65,90,0,0.0,312.6,177,0,0.0,323.79,99,1,0.01,316.27
August,7,23:00,12,1,0.05,337.62,70,0,0.0,318.61,138,0,0.0,335.75,77,0,0.0,318.23
August,7,23:30,9,0,0.04,337.62,53,0,0.0,316.91,108,0,0.0,327.63,63,0,0.0,323.1
August,7,2:00,2,0,0.0,337.62,7,0,0.0,347.4,31,1,0.04,257.86,17,0,0.03,315.19
August,7,2:30,1,0,0.0,337.62,5,0,0.0,347.4,23,0,0.01,230.54,11,0,0.0,325.83
August,7,3:00,0,0,0.0,0.0,1,0,0.0,347.4,12,0,0.0,351.17,4,0,0.0,325.83
August,7,3:30,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,351.17,0,0,0.0,0.0
August,7,4:00,0,0,0.0,0.0,0,0,0.0,0.0,10,0,0.01,351.17,2,0,0.0,325.83
August,7,4:30,0,0,0.0,0.0,1,0,0.0,347.4,12,0,0.02,351.17,3,0,0.0,325.83
August,7,5:00,0,0,0.0,0.0,3,0,0.03,347.4,15,0,0.0,266.34,4,0,0.0,325.83
August,7,5:30,1,0,0.0,337.62,3,0,0.0,347.4,18,0,0.01,279.57,5,0,0.0,325.83
August,7,6:00,2,0,0.06,337.62,6,0,0.0,347.4,30,0,0.0,275.83,13,0,0.0,325.83
August,7,6:30,9,3,0.29,337.62,20,6,0.32,368.94,70,1,0.02,270.78,32,2,0.05,263.53
August,7,7:00,14,2,0.12,337.62,31,0,0.01,273.86,99,0,0.0,268.54,44,0,0.01,269.23
August,7,7:30,26,1,0.05,299.34,53,2,0.04,287.88,156,1,0.01,269.76,73,1,0.01,262.61
August,7,8:00,51,1,0.01,287.95,88,0,0.01,297.88,261,0,0.0,294.66,116,0,0.0,269.23
August,7,8:30,80,2,0.02,315.79,136,1,0.01,306.4,380,1,0.0,303.91,173,1,0.01,289.52
August,7,9:00,116,0,0.0,313.2,207,1,0.0,310.99,541,1,0.0,314.92,249,2,0.01,295.85
August,7,9:30,146,0,0.0,315.51,255,1,0.0,319.03,676,4,0.01,319.16,306,6,0.02,301.43
August,8,0:00,6,0,0.0,326.62,39,0,0.0,315.32,76,0,0.0,347.65,44,0,0.0,326.05
August,8,0:30,5,0,0.0,326.62,25,0,0.0,290.65,54,0,0.0,319.09,30,0,0.0,305.54
August,8,10:00,175,1,0.0,317.85,304,2,0.01,329.3,763,8,0.01,322.81,374,5,0.01,303.19
August,8,10:30,204,1,0.0,320.98,348,5,0.02,326.82,852,16,0.02,328.69,415,9,0.02,314.17
August,8,11:00,216,0,0.0,321.67,381,5,0.01,330.4,910,5,0.01,335.44,446,6,0.01,314.84
August,8,11:30,224,0,0.0,324.37,417,12,0.03,344.06,951,8,0.01,333.54,471,9,0.02,318.33
August,8,12:00,232,1,0.01,309.82,455,4,0.01,334.71,978,16,0.02,335.78,485,9,0.02,312.44
August,8,12:30,233,1,0.01,323.06,465,6,0.01,343.29,972,16,0.02,340.5,489,6,0.01,325.96
August,8,13:00,233,2,0.01,329.3,477,5,0.01,335.3,963,9,0.01,344.7,489,8,0.02,320.96
August,8,13:30,237,1,0.0,327.22,482,7,0.01,333.35,961,11,0.01,345.02,496,7,0.01,321.42
August,8,14:00,240,0,0.0,318.61,501,9,0.02,343.52,956,11,0.01,345.59,510,6,0.01,318.74
August,8,14:30,245,1,0.0,327.63,508,10,0.02,340.26,948,12,0.01,344.85,511,15,0.03,325.75
August,8,15:00,241,2,0.01,316.14,509,3,0.01,345.45,936,11,0.01,345.3,507,13,0.03,328.54
August,8,15:30,240,3,0.01,326.67,500,4,0.01,339.24,919,16,0.02,346.57,499,12,0.02,321.91
August,8,16:00,236,1,0.0,331.01,500,5,0.01,350.85,913,5,0.01,348.26,507,6,0.01,326.83
August,8,16:30,218,1,0.0,330.43,480,4,0.01,340.91,866,4,0.0,348.7,482,6,0.01,320.46
August,8,17:00,197,1,0.01,330.07,454,4,0.01,343.15,814,5,0.01,344.63,450,3,0.01,333.46
August,8,17:30,177,1,0.01,326.53,425,3,0.01,348.21,780,6,0.01,347.5,421,7,0.02,322.59
August,8,18:00,157,1,0.0,320.06,381,5,0.01,350.25,713,6,0.01,349.17,387,2,0.01,317.39
August,8,18:30,130,1,0.01,347.16,336,3,0.01,334.6,635,3,0.0,347.5,341,4,0.01,314.93
August,8,19:00,98,0,0.0,349.14,301,5,0.02,339.62,559,5,0.01,340.33,301,5,0.02,319.74
August,8,19:30,77,0,0.0,325.04,264,2,0.01,324.12,494,4,0.01,347.4,269,6,0.02,323.28
August,8,1:00,3,0,0.0,326.62,15,0,0.02,376.22,44,0,0.01,332.22,24,0,0.0,359.66
August,8,1:30,2,0,0.0,326.62,10,0,0.02,348.7,35,0,0.0,302.77,18,0,0.02,317.47
August,8,20:00,62,0,0.01,340.42,237,3,0.01,333.49,431,8,0.02,342.41,233,6,0.03,317.09
August,8,20:30,51,1,0.02,306.42,213,3,0.01,338.7,375,2,0.01,333.84,206,2,0.01,309.28
August,8,21:00,38,1,0.02,325.9,172,2,0.01,330.84,305,1,0.0,339.3,168,10,0.06,326.33
August,8,21:30,30,0,0.0,324.46,142,2,0.01,317.3,251,1,0.0,336.31,144,6,0.04,324.92
August,8,22:00,25,0,0.0,322.81,111,0,0.0,327.49,206,1,0.0,339.49,118,1,0.01,314.98
August,8,22:30,18,3,0.17,377.33,90,0,0.0,303.34,165,0,0.0,334.66,97,1,0.01,305.35
August,8,23:00,13,1,0.1,326.62,69,0,0.0,322.16,128,0,0.0,321.7,76,0,0.0,301.82
August,8,23:30,9,1,0.07,326.62,55,0,0.01,318.8,101,0,0.0,304.52,60,0,0.0,305.34
August,8,2:00,2,0,0.0,326.62,7,0,0.0,348.7,27,1,0.02,324.32,14,0,0.03,334.42
August,8,2:30,1,0,0.0,326.62,5,0,0.0,348.7,22,1,0.03,338.86,9,0,0.01,334.42
August,8,3:00,0,0,0.0,0.0,2,0,0.0,348.7,12,0,0.03,349.81,4,0,0.08,334.42
August,8,3:30,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,349.81,0,0,0.0,0.0
August,8,4:00,0,0,0.0,0.0,0,0,0.0,0.0,10,0,0.01,349.81,2,0,0.0,334.42
August,8,4:30,0,0,0.0,0.0,2,0,0.0,348.7,12,0,0.01,349.81,3,0,0.0,334.42
August,8,5:00,0,0,0.0,0.0,3,0,0.0,348.7,16,0,0.01,307.02,4,0,0.0,334.42
August,8,5:30,1,0,0.0,326.62,3,0,0.0,348.7,18,0,0.01,331.34,5,0,0.0,334.42
August,8,6:00,2,0,0.03,326.62,6,1,0.17,348.7,30,0,0.0,290.99,12,0,0.01,334.42
August,8,6:30,9,4,0.46,326.62,20,15,0.74,336.03,68,2,0.03,269.43,32,3,0.09,267.13
August,8,7:00,14,3,0.21,326.62,33,0,0.01,264.89,95,1,0.01,275.1,44,1,0.01,264.39
August,8,7:30,25,3,0.14,347.17,56,2,0.04,282.65,152,2,0.02,269.38,73,1,0.01,286.62
August,8,8:00,52,0,0.0,283.21,94,0,0.0,279.56,256,1,0.0,289.13,122,1,0.01,273.02
August,8,8:30,81,0,0.0,291.2,140,1,0.01,303.06,370,1,0.0,308.49,176,3,0.02,291.8
August,8,9:00,119,0,0.0,307.8,209,1,0.01,315.22,527,1,0.0,314.25,253,2,0.01,290.05
August,8,9:30,152,1,0.01,310.62,259,2,0.01,319.84,658,4,0.01,306.69,316,7,0.02,306.34
August,9,0:00,6,0,0.04,330.37,35,1,0.02,294.71,64,0,0.01,323.13,38,0,0.0,306.99
August,9,0:30,5,0,0.0,330.37,22,0,0.0,323.93,49,0,0.0,324.23,27,0,0.0,317.12
August,9,10:00,101,1,0.01,295.47,192,2,0.01,308.89,482,2,0.0,312.63,228,3,0.01,294.1
August,9,10:30,118,0,0.0,294.04,226,6,0.03,319.3,547,3,0.01,324.73,263,8,0.03,295.72
August,9,11:00,131,1,0.01,302.3,255,3,0.01,321.48,592,3,0.01,326.82,292,4,0.01,303.81
August,9,11:30,136,2,0.01,297.77,284,6,0.02,326.65,618,9,0.01,333.0,311,3,0.01,305.23
August,9,12:00,144,2,0.01,302.57,301,3,0.01,322.49,640,6,0.01,334.05,336,2,0.01,310.93
August,9,12:30,146,4,0.03,304.83,315,6,0.02,324.2,643,7,0.01,332.63,345,6,0.02,304.16
August,9,13:00,145,1,0.01,306.68,328,9,0.03,325.73,639,5,0.01,335.89,347,5,0.02,312.21
August,9,13:30,145,0,0.0,311.0,337,10,0.03,321.44,641,10,0.02,334.55,349,7,0.02,308.09
August,9,14:00,144,1,0.01,313.76,345,14,0.04,328.63,648,9,0.01,336.17,352,3,0.01,305.72
August,9,14:30,144,1,0.01,309.54,344,9,0.03,334.12,643,4,0.01,331.82,356,11,0.03,314.4
August,9,15:00,142,0,0.0,308.79,330,4,0.01,324.88,626,0,0.0,339.95,348,4,0.01,299.99
August,9,15:30,141,1,0.0,313.47,321,3,0.01,319.53,605,0,0.0,336.66,335,3,0.01,300.11
August,9,16:00,142,1,0.0,326.52,318,3,0.01,332.21,593,1,0.0,336.81,328,3,0.01,313.13
August,9,16:30,131,0,0.0,297.55,304,2,0.01,337.94,555,1,0.0,335.93,308,1,0.0,306.63
August,9,17:00,121,2,0.02,310.21,288,1,0.0,331.28,520,1,0.0,337.5,288,2,0.01,308.34
August,9,17:30,112,1,0.01,317.37,273,2,0.01,334.32,494,1,0.0,334.28,275,1,0.0,310.0
August,9,18:00,104,1,0.01,322.97,252,5,0.02,341.88,464,1,0.0,332.57,257,1,0.0,309.37
August,9,18:30,88,1,0.01,331.37,228,3,0.02,331.81,414,2,0.0,340.52,228,0,0.0,324.4
August,9,19:00,70,0,0.0,322.2,201,3,0.02,331.25,371,2,0.01,331.52,207,1,0.0,318.54
August,9,19:30,56,0,0.01,329.67,180,1,0.01,317.83,331,5,0.02,329.52,186,1,0.0,322.31
August,9,1:00,4,0,0.02,330.37,14,1,0.06,347.13,40,0,0.01,315.18,22,0,0.0,323.66
August,9,1:30,3,0,0.04,330.37,9,0,0.01,347.13,34,0,0.01,324.05,17,0,0.01,311.88
August,9,20:00,46,0,0.01,298.34,159,6,0.04,319.51,297,3,0.01,336.54,163,1,0.01,307.23
August,9,20:30,38,1,0.03,277.61,140,2,0.01,308.69,258,1,0.0,330.4,145,1,0.01,299.6
August,9,21:00,29,1,0.03,296.21,115,2,0.02,310.27,214,1,0.01,331.86,122,2,0.02,305.75
August,9,21:30,24,0,0.01,298.36,98,1,0.01,314.35,177,0,0.0,332.73,103,0,0.0,313.51
August,9,22:00,19,0,0.0,356.74,82,1,0.01,303.62,148,0,0.0,322.38,87,0,0.0,297.46
August,9,22:30,14,1,0.06,330.37,68,1,0.01,316.11,123,0,0.0,323.58,72,0,0.0,304.01
August,9,23:00,11,1,0.07,330.37,54,1,0.02,291.33,97,0,0.0,312.56,60,0,0.0,303.38
August,9,23:30,8,0,0.0,330.37,43,0,0.01,300.74,81,0,0.0,313.16,48,0,0.01,287.1
August,9,2:00,3,0,0.0,330.37,7,0,0.0,347.13,26,0,0.02,313.01,13,0,0.01,338.07
August,9,2:30,2,0,0.0,330.37,5,0,0.0,347.13,20,0,0.0,340.84,8,0,0.0,338.07
August,9,3:00,1,0,0.0,330.37,3,0,0.0,347.13,14,0,0.02,353.09,5,0,0.0,338.07
August,9,3:30,0,0,0.0,0.0,0,0,0.0,0.0,7,0,0.0,353.09,0,0,0.0,0.0
August,9,4:00,0,0,0.0,0.0,2,0,0.0,347.13,11,0,0.0,353.09,2,0,0.0,338.07
August,9,4:30,0,0,0.0,0.0,2,0,0.0,347.13,12,0,0.01,353.09,3,0,0.0,338.07
August,9,5:00,0,0,0.0,0.0,3,0,0.0,347.13,13,0,0.0,353.09,3,0,0.0,338.07
August,9,5:30,1,0,0.0,330.37,3,0,0.0,347.13,14,0,0.0,353.09,4,0,0.0,338.07
August,9,6:00,2,0,0.0,330.37,5,0,0.0,347.13,20,0,0.0,279.5,9,0,0.0,338.07
August,9,6:30,6,1,0.12,330.37,14,3,0.24,347.13,45,0,0.01,274.53,20,1,0.04,297.69
August,9,7:00,9,0,0.05,330.37,17,0,0.01,284.76,62,0,0.01,269.92,28,0,0.01,262.15
August,9,7:30,16,1,0.06,302.06,29,0,0.0,312.87,99,1,0.01,266.99,45,1,0.02,289.42
August,9,8:00,32,0,0.01,256.77,48,0,0.01,294.73,162,0,0.0,278.28,72,0,0.0,284.58
August,9,8:30,49,0,0.0,284.23,74,1,0.02,307.73,235,1,0.0,300.22,107,1,0.01,278.77
August,9,9:00,70,0,0.0,282.55,129,1,0.01,286.9,332,1,0.0,296.16,157,1,0.01,287.39
August,9,9:30,85,1,0.01,278.23,162,2,0.01,307.27,401,7,0.02,314.8,192,3,0.01,280.69
August,10,0:00,3,0,0.05,334.28,25,1,0.03,289.56,50,0,0.01,288.9,28,0,0.0,282.64
August,10,0:30,3,0,0.11,334.28,17,0,0.03,256.59,38,0,0.0,328.12,20,0,0.0,296.14
August,10,10:00,34,0,0.0,291.71,107,0,0.0,296.19,270,1,0.0,293.98,130,2,0.01,295.64
August,10,10:30,41,0,0.0,282.38,126,1,0.01,316.32,323,1,0.0,300.1,155,7,0.05,310.95
August,10,11:00,43,0,0.0,280.95,140,0,0.0,307.48,354,1,0.0,308.54,171,2,0.01,298.18
August,10,11:30,47,0,0.0,299.42,160,2,0.01,302.24,386,2,0.0,315.05,183,2,0.01,306.01
August,10,12:00,56,0,0.0,284.2,177,1,0.0,297.59,430,0,0.0,312.31,197,1,0.01,297.41
August,10,12:30,63,1,0.01,290.43,193,3,0.02,308.67,438,2,0.0,312.39,200,1,0.01,295.46
August,10,13:00,71,2,0.03,296.87,207,1,0.01,298.5,450,3,0.01,324.28,205,3,0.02,302.67
August,10,13:30,75,1,0.01,286.53,214,2,0.01,304.22,451,7,0.01,319.35,211,2,0.01,302.69
August,10,14:00,77,0,0.01,299.91,227,1,0.01,312.65,459,2,0.01,328.41,214,1,0.0,301.42
August,10,14:30,77,2,0.02,304.7,227,0,0.0,309.36,458,1,0.0,320.45,217,2,0.01,304.82
August,10,15:00,75,1,0.02,303.32,230,0,0.0,309.64,453,0,0.0,328.43,214,0,0.0,310.91
August,10,15:30,74,1,0.02,297.24,232,1,0.0,308.35,442,1,0.0,323.96,212,3,0.01,300.76
August,10,16:00,70,0,0.0,302.27,229,1,0.0,302.21,440,1,0.0,320.22,205,1,0.01,313.74
August,10,16:30,62,0,0.0,279.55,218,0,0.0,299.58,422,2,0.0,324.63,199,2,0.01,308.47
August,10,17:00,55,0,0.0,287.27,209,2,0.01,314.64,396,1,0.0,325.81,189,1,0.0,314.58
August,10,17:30,52,0,0.01,274.22,197,1,0.01,312.41,373,0,0.0,316.15,181,1,0.0,307.1
August,10,18:00,44,0,0.0,299.9,183,1,0.0,305.53,341,0,0.0,325.64,169,1,0.01,305.82
August,10,18:30,38,0,0.0,291.89,164,2,0.01,311.55,309,1,0.0,324.59,155,0,0.0,305.94
August,10,19:00,31,0,0.0,292.06,146,1,0.01,293.37,276,0,0.0,321.01,138,0,0.0,301.07
August,10,19:30,27,0,0.0,281.0,130,1,0.0,314.73,249,1,0.0,325.82,130,0,0.0,321.07
August,10,1:00,2,0,0.05,334.28,10,0,0.0,346.89,31,1,0.02,294.78,16,0,0.0,315.26
August,10,1:30,2,0,0.0,334.28,7,0,0.0,346.89,26,0,0.0,267.23,13,0,0.0,348.01
August,10,20:00,23,0,0.0,298.63,115,0,0.0,306.17,225,0,0.0,323.37,116,1,0.01,318.28
August,10,20:30,20,0,0.01,298.88,103,0,0.0,303.63,202,0,0.0,321.15,103,0,0.0,298.96
August,10,21:00,17,0,0.02,278.06,88,0,0.0,301.58,172,0,0.0,314.64,86,1,0.01,307.81
August,10,21:30,14,0,0.0,334.28,72,0,0.01,311.81,146,0,0.0,307.39,74,0,0.0,311.93
August,10,22:00,13,0,0.0,334.28,54,0,0.0,323.02,125,0,0.0,321.26,63,1,0.01,319.0
August,10,22:30,11,1,0.11,334.28,43,0,0.0,300.29,106,1,0.01,311.54,54,0,0.01,308.31
August,10,23:00,7,0,0.04,334.28,35,0,0.0,258.81,86,0,0.0,314.59,44,0,0.0,313.89
August,10,23:30,6,0,0.02,334.28,28,0,0.0,263.47,70,0,0.0,303.77,37,0,0.01,331.48
August,10,2:00,1,0,0.0,334.28,5,0,0.0,346.89,22,0,0.01,317.65,10,0,0.0,348.01
August,10,2:30,1,0,0.0,334.28,4,0,0.0,346.89,16,0,0.0,324.74,7,0,0.0,348.01
August,10,3:00,1,0,0.0,334.28,2,0,0.0,346.89,12,0,0.03,348.95,3,0,0.04,348.01
August,10,3:30,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0.0,348.95,0,0,0.0,0.0
August,10,4:00,0,0,0.0,0.0,1,0,0.0,346.89,9,0,0.0,348.95,2,0,0.0,348.01
August,10,4:30,0,0,0.0,0.0,2,0,0.0,346.89,9,0,0.0,348.95,2,0,0.0,348.01
August,10,5:00,0,0,0.0,0.0,2,0,0.0,346.89,10,0,0.0,348.95,2,0,0.0,348.01
August,10,5:30,1,0,0.0,334.28,2,0,0.0,346.89,11,0,0.0,348.95,2,0,0.0,348.01
August,10,6:00,2,0,0.0,334.28,3,0,0.0,346.89,16,0,0.0,266.12,5,0,0.0,348.01
August,10,6:30,3,0,0.0,334.28,7,0,0.0,346.89,29,0,0.02,262.1,12,0,0.01,348.01
August,10,7:00,4,0,0.0,334.28,10,0,0.0,346.89,37,0,0.0,263.07,16,0,0.0,297.13
August,10,7:30,7,0,0.0,334.28,17,0,0.0,311.86,57,0,0.0,264.43,27,0,0.01,299.26
August,10,8:00,12,0,0.01,334.28,28,0,0.0,268.53,91,0,0.0,281.83,44,0,0.01,281.95
August,10,8:30,17,0,0.0,275.2,43,0,0.0,301.9,130,0,0.0,292.02,63,0,0.0,305.77
August,10,9:00,24,0,0.0,238.61,74,0,0.0,298.18,183,0,0.0,296.28,92,1,0.01,297.19
August,10,9:30,29,0,0.0,303.08,91,0,0.0,303.72,223,0,0.0,295.3,110,0,0.0,279.91
August,11,0:00,6,0,0.0,321.88,34,0,0.01,349.05,75,1,0.01,317.82,44,0,0.0,304.15
August,11,0:30,4,0,0.0,321.88,22,0,0.0,317.36,54,0,0.0,307.1,30,0,0.0,326.25
August,11,10:00,207,1,0.0,321.89,335,2,0.01,328.88,849,7,0.01,327.59,412,4,0.01,313.53
August,11,10:30,230,1,0.0,311.25,384,9,0.02,337.9,948,15,0.02,336.48,464,11,0.02,317.09
August,11,11:00,233,0,0.0,321.11,422,3,0.01,339.47,1022,6,0.01,344.74,500,5,0.01,321.37
August,11,11:30,232,0,0.0,330.64,455,6,0.01,341.26,1059,12,0.01,348.01,522,7,0.01,321.81
August,11,12:00,234,1,0.0,317.75,489,3,0.01,337.35,1092,12,0.01,346.76,548,9,0.02,325.15
August,11,12:30,238,1,0.0,315.34,508,7,0.01,344.8,1089,15,0.01,348.53,552,12,0.02,324.44
August,11,13:00,241,1,0.0,311.39,523,4,0.01,344.53,1087,7,0.01,351.6,555,7,0.01,325.78
