Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,6,10:30,187,1,0.0,318.08,342,8,0.02,337.1,922,11,0.01,337.05,425,14,0.03,320.27
August,6,11:00,200,1,0.0,322.57,384,3,0.01,338.43,966,5,0.01,339.14,467,3,0.01,319.81
August,6,11:30,205,1,0.0,322.05,414,4,0.01,338.92,994,7,0.01,341.9,482,4,0.01,322.84
August,6,12:00,206,2,0.01,329.9,440,1,0.0,340.07,1013,3,0.0,341.35,494,3,0.01,323.99
August,6,12:30,207,1,0.0,322.48,451,4,0.01,344.42,1020,14,0.01,346.11,473,4,0.01,317.69
August,6,13:00,208,1,0.0,321.95,463,2,0.0,335.88,1023,3,0.0,344.43,475,5,0.01,325.96
August,6,13:30,208,0,0.0,324.49,473,5,0.01,339.83,1023,6,0.01,343.46,480,2,0.0,319.82
August,6,14:00,208,0,0.0,323.0,482,1,0.0,340.25,1012,3,0.0,344.7,496,1,0.0,319.16
August,6,14:30,208,0,0.0,326.98,489,2,0.0,348.45,1020,6,0.01,348.2,499,2,0.0,326.38
August,6,15:00,211,1,0.01,322.73,484,1,0.0,340.54,1000,2,0.0,349.12,523,2,0.0,330.39
August,6,15:30,208,1,0.0,326.9,488,1,0.0,341.71,996,6,0.01,354.04,525,3,0.01,329.23
August,6,16:00,202,1,0.0,331.1,483,1,0.0,343.87,976,2,0.0,351.16,515,3,0.0,325.99
August,6,16:30,192,0,0.0,326.76,468,1,0.0,345.77,933,3,0.0,350.53,501,2,0.0,329.27
August,6,17:00,174,0,0.0,330.43,443,1,0.0,343.82,833,6,0.01,349.15,489,3,0.01,319.14
August,6,17:30,156,1,0.01,327.3,429,1,0.0,343.74,778,6,0.01,346.58,451,4,0.01,330.93
August,6,18:00,138,0,0.0,316.26,392,3,0.01,342.49,710,4,0.01,354.68,412,2,0.0,326.86
August,6,18:30,115,0,0.0,337.39,348,1,0.0,341.11,635,3,0.0,355.1,369,2,0.01,329.27
August,6,19:00,80,0,0.0,334.81,317,2,0.01,341.79,569,2,0.0,349.65,337,4,0.01,319.61
August,6,19:30,62,0,0.01,322.94,283,1,0.0,339.72,502,3,0.01,343.92,302,2,0.01,331.09
August,6,1:00,2,0,0.0,328.12,14,0,0.02,354.61,39,0,0.0,338.69,25,0,0.0,323.15
August,6,1:30,2,0,0.0,328.12,7,0,0.0,354.61,29,0,0.0,345.89,18,0,0.0,331.41
August,6,20:00,48,0,0.0,313.63,252,2,0.01,340.34,437,3,0.01,347.7,273,4,0.02,324.71
August,6,20:30,39,0,0.01,313.08,216,2,0.01,337.94,369,1,0.0,345.81,234,1,0.01,320.64
August,6,21:00,31,0,0.01,319.18,179,1,0.01,332.25,307,0,0.0,346.57,195,7,0.04,323.04
August,6,21:30,25,0,0.0,317.07,151,1,0.0,341.26,242,0,0.0,342.34,164,1,0.01,323.21
August,6,22:00,18,0,0.0,328.12,122,0,0.0,317.59,196,1,0.0,345.06,131,0,0.0,319.66
August,6,22:30,13,1,0.08,328.12,96,1,0.01,327.46,163,0,0.0,326.84,111,1,0.0,323.97
August,6,23:00,10,0,0.04,328.12,73,0,0.0,314.72,130,0,0.0,332.9,85,0,0.0,319.78
August,6,23:30,8,0,0.0,328.12,55,0,0.0,320.2,102,0,0.0,331.83,66,0,0.0,307.58
August,6,2:00,2,0,0.0,328.12,4,0,0.0,354.61,21,0,0.02,306.43,11,0,0.0,331.41
August,6,2:30,2,0,0.0,328.12,4,0,0.0,354.61,18,0,0.0,352.18,10,0,0.01,331.41
August,6,3:00,1,0,0.0,328.12,3,0,0.0,354.61,14,0,0.03,352.18,3,0,0.02,331.41
August,6,3:30,1,0,0.0,328.12,3,0,0.0,354.61,12,0,0.01,352.18,1,0,0.0,331.41
August,6,4:00,1,0,0.0,328.12,3,0,0.0,354.61,10,0,0.0,352.18,1,0,0.0,331.41
August,6,4:30,1,0,0.0,328.12,2,0,0.0,354.61,12,0,0.01,352.18,1,0,0.25,331.41
August,6,5:00,1,0,0.0,328.12,2,0,0.0,354.61,15,0,0.0,352.18,2,0,0.0,331.41
August,6,5:30,2,0,0.0,328.12,3,0,0.0,354.61,22,0,0.0,294.22,4,0,0.0,331.41
August,6,6:00,2,0,0.0,328.12,6,0,0.0,354.61,34,0,0.0,288.78,15,0,0.0,331.41
August,6,6:30,4,0,0.06,328.12,10,3,0.27,354.61,58,0,0.01,274.98,28,1,0.04,288.52
August,6,7:00,10,0,0.03,328.12,29,0,0.0,271.55,104,1,0.01,292.49,49,0,0.0,266.21
August,6,7:30,21,1,0.04,315.84,52,2,0.05,306.76,169,1,0.01,289.57,83,0,0.0,282.07
August,6,8:00,47,1,0.02,283.78,91,0,0.0,301.74,288,0,0.0,301.16,138,0,0.0,296.39
August,6,8:30,79,2,0.02,324.49,141,2,0.01,317.31,418,2,0.0,315.84,198,1,0.0,301.24
August,6,9:00,114,2,0.02,312.23,202,0,0.0,315.56,580,2,0.0,323.01,280,1,0.0,293.41
August,6,9:30,141,1,0.01,325.3,264,1,0.01,320.73,719,5,0.01,327.73,333,4,0.01,307.94
August,7,0:00,6,0,0.0,337.62,36,0,0.01,320.56,73,0,0.0,333.66,45,0,0.0,336.35
August,7,0:30,4,0,0.0,337.62,27,0,0.01,301.22,59,0,0.0,323.36,37,0,0.0,335.42
August,7,10:00,171,1,0.01,312.38,293,0,0.0,326.81,809,3,0.0,330.98,345,4,0.01,312.22
August,7,10:30,194,1,0.0,320.2,336,5,0.01,334.38,895,7,0.01,338.53,384,7,0.02,314.59
August,7,11:00,208,0,0.0,319.93,359,2,0.01,337.27,954,5,0.01,340.07,421,2,0.01,318.39
August,7,11:30,217,1,0.01,323.68,391,5,0.01,333.79,987,8,0.01,342.63,432,2,0.0,319.82
August,7,12:00,218,0,0.0,317.94,420,2,0.01,337.28,982,4,0.0,344.96,445,4,0.01,317.88
August,7,12:30,221,1,0.0,313.55,426,3,0.01,341.23,994,13,0.01,344.94,451,5,0.01,315.17
August,7,13:00,217,0,0.0,320.91,434,3,0.01,336.83,979,7,0.01,347.12,453,6,0.01,319.75
August,7,13:30,218,1,0.01,327.67,446,6,0.01,336.11,983,4,0.0,341.78,463,4,0.01,316.63
August,7,14:00,227,1,0.0,330.94,471,2,0.0,338.5,997,4,0.0,344.8,517,6,0.01,322.01
August,7,14:30,227,0,0.0,327.19,478,4,0.01,337.1,1012,17,0.02,349.25,524,5,0.01,322.54
August,7,15:00,227,1,0.01,333.3,469,1,0.0,341.4,994,2,0.0,348.36,523,2,0.0,325.99
August,7,15:30,222,3,0.01,328.44,469,3,0.01,343.25,991,2,0.0,347.0,518,3,0.01,321.9
August,7,16:00,220,2,0.01,327.82,463,1,0.0,340.51,958,3,0.0,348.53,522,2,0.0,319.55
August,7,16:30,214,0,0.0,327.55,446,1,0.0,341.05,864,2,0.0,351.67,495,2,0.0,326.65
August,7,17:00,191,1,0.0,326.93,422,1,0.0,340.8,766,2,0.0,348.0,441,2,0.0,325.99
August,7,17:30,166,1,0.0,326.0,405,1,0.0,343.36,706,3,0.0,345.79,403,2,0.0,320.06
August,7,18:00,145,0,0.0,326.68,382,2,0.01,338.78,638,5,0.01,351.28,367,1,0.0,327.99
August,7,18:30,123,0,0.0,316.23,349,2,0.0,341.95,573,6,0.01,354.67,333,2,0.0,323.06
August,7,19:00,86,0,0.0,333.5,313,2,0.01,336.52,509,3,0.01,349.1,308,5,0.02,316.41
August,7,19:30,67,0,0.0,321.99,285,1,0.0,336.39,452,7,0.02,358.54,276,8,0.03,322.52
August,7,1:00,3,0,0.0,337.62,15,0,0.01,347.4,44,0,0.0,314.93,28,0,0.0,341.92
August,7,1:30,2,0,0.0,337.62,9,1,0.06,347.4,32,0,0.0,333.76,24,0,0.0,310.83
August,7,20:00,52,0,0.0,318.62,241,2,0.01,345.83,399,4,0.01,350.75,248,6,0.02,319.77
August,7,20:30,43,1,0.02,331.72,208,1,0.0,331.68,350,2,0.01,343.49,213,2,0.01,317.95
August,7,21:00,33,1,0.02,308.14,174,1,0.0,334.11,311,0,0.0,348.66,176,3,0.02,322.78
August,7,21:30,26,0,0.01,324.65,141,0,0.0,325.63,272,0,0.0,349.08,154,1,0.0,315.31
August,7,22:00,21,0,0.0,310.69,115,1,0.01,329.23,228,1,0.01,333.68,122,1,0.01,331.75
August,7,22:30,15,2,0.12,337.62,88,0,0.0,318.4,172,0,0.0,328.35,99,1,0.01,317.87
August,7,23:00,11,1,0.05,337.62,68,0,0.0,323.41,135,0,0.0,338.32,75,0,0.0,319.49
August,7,23:30,9,0,0.04,337.62,50,0,0.0,321.99,104,0,0.0,331.55,64,0,0.0,323.56
August,7,2:00,2,0,0.0,337.62,5,0,0.0,347.4,23,1,0.04,273.41,17,0,0.03,325.83
August,7,2:30,1,0,0.0,337.62,4,0,0.0,347.4,18,0,0.01,351.17,11,0,0.0,325.83
August,7,3:00,1,0,0.0,337.62,2,0,0.0,347.4,11,0,0.0,351.17,3,0,0.0,325.83
August,7,3:30,1,0,0.0,337.62,3,0,0.0,347.4,13,0,0.0,351.17,1,0,0.0,325.83
August,7,4:00,1,0,0.0,337.62,2,0,0.0,347.4,12,0,0.01,351.17,1,0,0.0,325.83
August,7,4:30,1,0,0.0,337.62,1,0,0.0,347.4,12,0,0.02,351.17,1,0,0.0,325.83
August,7,5:00,1,0,0.0,337.62,2,0,0.03,347.4,15,0,0.0,351.17,1,0,0.0,325.83
August,7,5:30,2,0,0.0,337.62,3,0,0.0,347.4,22,0,0.01,291.5,4,0,0.0,325.83
August,7,6:00,3,0,0.06,337.62,5,0,0.0,347.4,35,0,0.0,288.38,15,0,0.0,325.83
August,7,6:30,6,2,0.29,337.62,10,3,0.32,347.4,60,1,0.02,284.18,27,1,0.05,273.91
August,7,7:00,12,1,0.12,337.62,27,0,0.01,286.11,104,0,0.0,282.31,45,0,0.01,278.67
August,7,7:30,23,1,0.05,305.72,48,2,0.04,297.8,166,1,0.01,283.32,76,1,0.01,273.15
August,7,8:00,50,1,0.01,296.23,86,0,0.01,306.13,281,0,0.0,304.08,121,0,0.0,278.66
August,7,8:30,83,2,0.02,319.43,134,1,0.01,313.24,404,1,0.0,311.79,178,1,0.01,295.57
August,7,9:00,116,0,0.0,317.27,199,1,0.0,317.06,552,1,0.0,320.97,244,2,0.01,300.85
August,7,9:30,145,0,0.0,319.2,246,1,0.0,323.76,692,4,0.01,324.5,295,5,0.02,305.5
August,8,0:00,6,0,0.0,326.62,36,0,0.0,320.88,74,0,0.0,348.01,42,0,0.0,327.44
August,8,0:30,5,0,0.0,326.62,25,0,0.0,300.32,51,0,0.0,324.21,30,0,0.0,310.35
August,8,10:00,171,1,0.0,319.31,301,2,0.01,332.53,773,8,0.01,327.31,371,5,0.01,308.39
August,8,10:30,207,1,0.0,321.92,339,5,0.02,330.47,859,16,0.02,332.21,406,9,0.02,317.55
August,8,11:00,220,0,0.0,322.5,373,5,0.01,333.45,915,5,0.01,337.83,434,6,0.01,318.1
August,8,11:30,227,0,0.0,324.75,408,12,0.03,344.83,957,8,0.01,336.25,462,9,0.02,321.01
August,8,12:00,234,1,0.01,312.62,453,4,0.01,337.04,980,16,0.02,338.12,473,9,0.02,316.11
August,8,12:30,233,1,0.01,323.66,457,6,0.01,344.19,979,16,0.02,342.05,481,6,0.01,327.37
August,8,13:00,232,2,0.01,328.85,471,5,0.01,337.53,962,9,0.01,345.55,478,7,0.02,323.2
August,8,13:30,238,1,0.0,327.12,475,7,0.01,335.91,954,11,0.01,345.82,490,7,0.01,323.59
August,8,14:00,238,0,0.0,319.94,496,9,0.02,344.38,917,10,0.01,346.29,501,6,0.01,321.35
August,8,14:30,247,1,0.0,327.46,505,10,0.02,341.67,903,11,0.01,345.68,502,15,0.03,327.19
August,8,15:00,242,2,0.01,317.89,512,3,0.01,345.99,890,10,0.01,346.05,500,13,0.03,329.52
August,8,15:30,246,3,0.01,326.66,504,4,0.01,340.82,881,15,0.02,347.11,496,12,0.02,323.99
August,8,16:00,237,1,0.0,330.28,504,5,0.01,350.49,870,5,0.01,348.51,511,6,0.01,328.09
August,8,16:30,221,1,0.0,329.79,484,4,0.01,342.21,835,4,0.0,348.88,486,6,0.01,322.79
August,8,17:00,195,1,0.01,329.5,462,4,0.01,344.08,789,5,0.01,345.49,453,4,0.01,333.62
August,8,17:30,172,1,0.01,326.54,422,3,0.01,348.29,772,5,0.01,347.89,416,6,0.02,324.56
August,8,18:00,150,1,0.0,321.16,368,5,0.01,349.99,696,6,0.01,349.27,376,2,0.01,320.23
August,8,18:30,123,1,0.01,343.74,321,3,0.01,336.95,632,3,0.0,347.88,331,3,0.01,318.18
August,8,19:00,88,0,0.0,345.38,296,5,0.02,341.13,556,5,0.01,341.91,294,5,0.02,322.19
August,8,19:30,66,0,0.0,325.31,257,2,0.01,328.22,488,4,0.01,347.8,262,6,0.02,325.14
August,8,1:00,3,0,0.0,326.62,13,0,0.02,348.7,38,0,0.01,335.15,23,0,0.0,355.45
August,8,1:30,3,0,0.0,326.62,8,0,0.02,348.7,26,0,0.0,310.61,17,0,0.02,334.42
August,8,20:00,51,0,0.01,338.12,235,3,0.01,336.03,417,8,0.02,343.65,224,6,0.03,319.98
August,8,20:30,41,1,0.02,309.79,211,2,0.01,340.36,358,2,0.01,336.5,198,2,0.01,313.47
August,8,21:00,30,1,0.02,326.02,168,2,0.01,333.82,296,1,0.0,341.05,162,9,0.06,327.68
August,8,21:30,22,0,0.0,324.82,139,2,0.01,322.53,242,1,0.0,338.56,143,6,0.04,326.51
August,8,22:00,19,0,0.0,326.62,105,0,0.0,331.03,198,1,0.0,341.21,115,1,0.01,318.22
August,8,22:30,14,2,0.17,326.62,85,0,0.0,310.9,155,0,0.0,337.19,94,0,0.01,310.2
August,8,23:00,11,1,0.1,326.62,63,0,0.0,326.58,119,0,0.0,326.39,73,0,0.0,307.25
August,8,23:30,9,1,0.07,326.62,51,0,0.01,323.78,94,0,0.0,312.07,56,0,0.0,310.19
August,8,2:00,2,0,0.0,326.62,5,0,0.0,348.7,17,0,0.02,349.81,12,0,0.03,334.42
August,8,2:30,1,0,0.0,326.62,4,0,0.0,348.7,17,1,0.03,349.81,8,0,0.01,334.42
August,8,3:00,1,0,0.0,326.62,4,0,0.0,348.7,13,0,0.03,349.81,4,0,0.08,334.42
August,8,3:30,1,0,0.0,326.62,4,0,0.0,348.7,14,0,0.0,349.81,2,0,0.0,334.42
August,8,4:00,1,0,0.0,326.62,3,0,0.0,348.7,12,0,0.01,349.81,1,0,0.0,334.42
August,8,4:30,1,0,0.0,326.62,3,0,0.0,348.7,14,0,0.01,349.81,1,0,0.0,334.42
August,8,5:00,1,0,0.0,326.62,3,0,0.0,348.7,17,0,0.01,349.81,2,0,0.0,334.42
August,8,5:30,2,0,0.0,326.62,3,0,0.0,348.7,21,0,0.01,334.42,4,0,0.0,334.42
August,8,6:00,3,0,0.03,326.62,6,1,0.17,348.7,37,0,0.0,300.79,13,0,0.01,334.42
August,8,6:30,5,2,0.46,326.62,11,8,0.74,348.7,60,2,0.03,282.83,27,2,0.09,278.34
August,8,7:00,11,2,0.21,326.62,31,0,0.01,278.86,101,1,0.01,287.55,46,1,0.01,276.06
August,8,7:30,21,3,0.14,343.75,53,2,0.04,293.66,164,3,0.02,282.78,78,1,0.01,294.59
August,8,8:00,49,0,0.0,290.45,98,0,0.0,291.09,278,1,0.0,299.25,133,1,0.01,283.26
August,8,8:30,83,0,0.0,297.1,138,1,0.01,310.67,394,1,0.0,315.38,186,3,0.02,298.9
August,8,9:00,118,0,0.0,310.93,198,1,0.01,320.8,540,1,0.0,320.17,252,2,0.01,297.45
August,8,9:30,151,1,0.01,313.28,247,2,0.01,324.65,676,5,0.01,313.88,314,7,0.02,311.02
August,9,0:00,6,0,0.04,330.37,36,1,0.02,303.45,66,1,0.01,328.12,41,0,0.0,312.17
August,9,0:30,5,0,0.0,330.37,23,0,0.0,327.8,51,0,0.0,329.04,29,0,0.0,320.61
August,9,10:00,100,1,0.01,301.29,194,2,0.01,315.27,503,2,0.0,319.37,222,3,0.01,301.43
August,9,10:30,121,0,0.0,300.1,225,6,0.03,323.94,566,3,0.01,329.46,256,8,0.03,302.78
August,9,11:00,137,1,0.01,306.98,259,3,0.01,325.75,612,3,0.01,331.2,289,4,0.01,309.52
August,9,11:30,141,2,0.01,303.2,290,6,0.02,330.06,629,9,0.01,336.35,307,3,0.01,310.7
August,9,12:00,150,2,0.01,307.21,303,3,0.01,326.6,641,6,0.01,337.23,340,2,0.01,315.46
August,9,12:30,150,4,0.03,309.09,318,6,0.02,328.02,649,7,0.01,336.04,353,6,0.02,309.81
August,9,13:00,146,1,0.01,310.63,335,9,0.03,329.29,641,5,0.01,338.76,353,6,0.02,316.52
August,9,13:30,144,0,0.0,314.23,351,10,0.03,325.72,641,10,0.02,337.64,357,7,0.02,313.08
August,9,14:00,139,1,0.01,316.53,355,14,0.04,331.71,636,8,0.01,338.99,352,3,0.01,311.12
August,9,14:30,140,1,0.01,313.02,350,10,0.03,336.28,628,3,0.01,335.36,359,11,0.03,318.35
August,9,15:00,137,0,0.0,312.39,326,4,0.01,328.59,602,0,0.0,342.14,347,4,0.01,306.34
August,9,15:30,138,1,0.0,316.28,317,3,0.01,324.13,581,0,0.0,339.4,332,3,0.01,306.44
August,9,16:00,141,1,0.0,327.16,313,3,0.01,334.69,558,1,0.0,339.53,318,3,0.01,317.29
August,9,16:30,130,0,0.0,303.02,297,2,0.01,339.47,521,1,0.0,338.79,296,1,0.0,311.87
August,9,17:00,121,2,0.02,313.57,285,1,0.0,333.92,490,1,0.0,340.1,277,2,0.01,313.29
August,9,17:30,111,1,0.01,319.54,267,2,0.01,336.45,468,1,0.0,337.42,263,1,0.0,314.68
August,9,18:00,103,1,0.01,324.2,243,5,0.02,342.76,442,1,0.0,335.99,244,1,0.0,314.16
August,9,18:30,88,1,0.01,331.21,224,3,0.02,334.37,404,2,0.0,342.61,218,0,0.0,326.68
August,9,19:00,69,0,0.0,323.56,199,3,0.02,333.9,365,2,0.01,335.11,204,1,0.0,321.79
August,9,19:30,54,0,0.01,329.79,179,1,0.01,322.72,326,5,0.02,333.45,183,1,0.0,324.94
August,9,1:00,3,0,0.02,330.37,12,1,0.06,347.13,38,0,0.01,321.5,23,0,0.0,326.06
August,9,1:30,2,0,0.04,330.37,6,0,0.01,347.13,31,0,0.01,328.89,16,0,0.01,338.07
August,9,20:00,43,0,0.01,303.68,156,6,0.04,324.11,291,3,0.01,339.29,159,1,0.01,312.37
August,9,20:30,34,1,0.03,286.4,135,2,0.01,315.09,248,1,0.0,334.19,143,1,0.01,306.01
August,9,21:00,25,1,0.03,301.91,109,2,0.02,316.41,209,1,0.01,335.4,122,2,0.02,311.14
August,9,21:30,19,0,0.01,330.37,95,1,0.01,319.81,171,0,0.0,336.12,103,0,0.0,317.6
August,9,22:00,13,0,0.0,330.37,81,1,0.01,310.87,142,0,0.0,327.5,87,0,0.0,304.22
August,9,22:30,10,1,0.06,330.37,67,1,0.01,321.28,119,0,0.0,328.5,72,0,0.0,309.69
August,9,23:00,8,1,0.07,330.37,52,1,0.02,300.63,92,0,0.0,319.32,61,0,0.0,309.16
August,9,23:30,6,0,0.0,330.37,41,0,0.01,308.47,79,0,0.0,319.81,49,0,0.01,295.59
August,9,2:00,1,0,0.0,330.37,5,0,0.0,347.13,20,0,0.02,319.69,12,0,0.01,338.07
August,9,2:30,2,0,0.0,330.37,3,0,0.0,347.13,15,0,0.0,353.09,7,0,0.0,338.07
August,9,3:00,1,0,0.0,330.37,3,0,0.0,347.13,12,0,0.02,353.09,3,0,0.0,338.07
August,9,3:30,1,0,0.0,330.37,3,0,0.0,347.13,12,0,0.0,353.09,1,0,0.0,338.07
August,9,4:00,1,0,0.0,330.37,2,0,0.0,347.13,10,0,0.0,353.09,0,0,0.0,0.0
August,9,4:30,1,0,0.0,330.37,2,0,0.0,347.13,11,0,0.01,353.09,0,0,0.0,0.0
August,9,5:00,1,0,0.0,330.37,3,0,0.0,347.13,11,0,0.0,353.09,1,0,0.0,338.07
August,9,5:30,1,0,0.0,330.37,3,0,0.0,347.13,14,0,0.0,353.09,2,0,0.0,338.07
August,9,6:00,2,0,0.0,330.37,4,0,0.0,347.13,21,0,0.0,291.77,9,0,0.0,338.07
August,9,6:30,3,0,0.12,330.37,7,2,0.24,347.13,36,0,0.01,287.63,15,1,0.04,338.07
August,9,7:00,7,0,0.05,330.37,12,0,0.01,347.13,64,0,0.01,283.78,28,0,0.01,274.81
August,9,7:30,14,1,0.06,330.37,20,0,0.0,318.58,103,1,0.01,281.34,43,1,0.02,297.53
August,9,8:00,32,0,0.01,269.04,36,0,0.01,303.46,172,0,0.0,290.75,71,0,0.0,293.49
August,9,8:30,51,0,0.0,291.92,55,1,0.02,314.29,245,1,0.0,309.03,104,1,0.01,288.65
August,9,9:00,70,0,0.0,290.52,113,1,0.01,296.94,336,1,0.0,305.65,150,1,0.01,295.84
August,9,9:30,85,1,0.01,286.92,154,2,0.01,313.92,410,7,0.02,321.18,187,3,0.01,290.25
August,10,0:00,3,0,0.05,334.28,27,1,0.03,299.12,56,0,0.01,298.91,34,0,0.0,293.53
August,10,0:30,3,0,0.11,334.28,21,1,0.03,271.64,42,0,0.0,331.59,24,0,0.0,304.78
August,10,10:00,24,0,0.0,298.8,96,0,0.0,304.64,237,1,0.0,303.14,122,2,0.01,304.37
August,10,10:30,33,0,0.0,291.03,110,1,0.01,321.42,297,1,0.0,308.25,148,7,0.05,317.13
August,10,11:00,32,0,0.0,289.84,122,0,0.0,314.05,329,1,0.0,315.27,165,2,0.01,306.49
August,10,11:30,37,0,0.0,305.23,143,2,0.01,309.68,367,1,0.0,320.7,177,2,0.01,313.01
August,10,12:00,51,0,0.0,292.54,160,1,0.0,305.8,426,0,0.0,318.42,189,1,0.01,305.85
August,10,12:30,62,1,0.01,297.74,181,3,0.02,315.04,435,2,0.0,318.48,191,1,0.01,304.22
August,10,13:00,77,2,0.03,303.1,201,1,0.01,306.57,454,3,0.01,328.39,196,3,0.02,310.23
August,10,13:30,83,1,0.01,294.48,213,2,0.01,311.33,453,7,0.01,324.29,205,2,0.01,310.24
August,10,14:00,86,1,0.01,305.63,231,1,0.01,318.36,455,2,0.01,331.83,204,1,0.0,309.19
August,10,14:30,86,2,0.02,309.63,227,0,0.0,315.62,451,1,0.0,325.2,210,2,0.01,312.02
August,10,15:00,81,1,0.02,308.48,236,0,0.0,315.85,448,0,0.0,331.85,206,0,0.0,317.1
August,10,15:30,82,1,0.02,303.41,243,1,0.0,314.77,437,1,0.0,328.13,207,3,0.01,308.64
August,10,16:00,75,0,0.0,307.61,238,1,0.0,309.66,433,1,0.0,325.01,193,1,0.01,319.45
August,10,16:30,63,0,0.0,288.67,225,0,0.0,307.47,423,2,0.0,328.68,191,2,0.01,315.06
August,10,17:00,53,0,0.0,295.11,219,2,0.01,320.01,398,1,0.0,329.66,184,1,0.0,320.15
August,10,17:30,50,0,0.01,284.23,204,1,0.01,318.16,372,0,0.0,321.62,177,1,0.0,313.92
August,10,18:00,40,0,0.0,305.63,191,1,0.0,312.42,335,0,0.0,329.52,165,1,0.01,312.85
August,10,18:30,35,0,0.0,298.95,171,2,0.01,317.44,312,1,0.0,328.65,155,0,0.0,312.95
August,10,19:00,29,0,0.0,299.09,153,1,0.01,302.29,280,0,0.0,325.67,140,0,0.0,308.89
August,10,19:30,26,0,0.0,289.88,137,1,0.0,320.09,255,1,0.0,329.68,137,0,0.0,325.56
August,10,1:00,2,0,0.05,334.28,11,0,0.0,346.89,32,1,0.02,303.81,19,0,0.0,348.01
August,10,1:30,2,0,0.0,334.28,7,0,0.0,346.89,25,0,0.0,280.85,16,0,0.0,348.01
August,10,20:00,22,0,0.0,304.58,119,0,0.0,312.96,231,0,0.0,327.63,124,1,0.01,323.24
August,10,20:30,19,0,0.01,334.28,108,0,0.0,310.84,209,0,0.0,325.78,110,0,0.0,307.13
August,10,21:00,19,0,0.02,334.28,94,0,0.0,309.13,183,0,0.0,320.36,93,1,0.01,314.51
August,10,21:30,15,0,0.0,334.28,75,0,0.01,317.66,157,0,0.0,314.32,80,0,0.0,317.95
August,10,22:00,14,0,0.0,334.28,51,0,0.0,327.0,137,0,0.0,325.87,70,1,0.01,323.83
August,10,22:30,12,1,0.11,334.28,39,0,0.0,308.06,118,1,0.01,317.77,60,0,0.01,314.93
August,10,23:00,8,0,0.04,334.28,33,0,0.0,273.49,95,0,0.0,320.32,50,0,0.0,319.57
August,10,23:30,6,0,0.02,334.28,27,0,0.0,277.38,79,0,0.0,311.3,44,1,0.01,334.24
August,10,2:00,1,0,0.0,334.28,5,0,0.0,346.89,20,0,0.01,322.86,12,0,0.0,348.01
August,10,2:30,1,0,0.0,334.28,3,0,0.0,346.89,15,0,0.0,348.95,8,0,0.0,348.01
August,10,3:00,1,0,0.0,334.28,3,0,0.0,346.89,13,0,0.03,348.95,3,0,0.04,348.01
August,10,3:30,1,0,0.0,334.28,2,0,0.0,346.89,9,0,0.0,348.95,1,0,0.0,348.01
August,10,4:00,1,0,0.0,334.28,2,0,0.0,346.89,9,0,0.0,348.95,0,0,0.0,0.0
August,10,4:30,0,0,0.0,0.0,2,0,0.0,346.89,8,0,0.0,348.95,0,0,0.0,0.0
August,10,5:00,1,0,0.0,334.28,2,0,0.0,346.89,10,0,0.0,348.95,1,0,0.0,348.01
August,10,5:30,1,0,0.0,334.28,2,0,0.0,346.89,11,0,0.0,348.95,1,0,0.0,348.01
August,10,6:00,2,0,0.0,334.28,3,0,0.0,346.89,17,0,0.0,348.95,5,0,0.0,348.01
August,10,6:30,2,0,0.0,334.28,4,0,0.0,346.89,25,0,0.02,276.58,10,0,0.01,348.01
August,10,7:00,4,0,0.0,334.28,7,0,0.0,346.89,36,0,0.0,277.39,17,0,0.0,348.01
August,10,7:30,6,0,0.0,334.28,10,0,0.0,346.89,53,0,0.0,278.52,28,0,0.01,307.39
August,10,8:00,10,0,0.01,334.28,19,0,0.0,346.89,83,0,0.0,293.02,44,0,0.01,292.96
August,10,8:30,13,0,0.0,334.28,30,0,0.0,309.4,114,0,0.0,301.5,61,0,0.0,312.81
August,10,9:00,18,0,0.0,334.28,59,0,0.0,306.3,150,0,0.0,305.06,86,1,0.01,305.66
August,10,9:30,22,0,0.0,308.28,78,0,0.0,310.92,193,0,0.0,304.24,104,0,0.0,291.26
August,11,0:00,5,0,0.0,321.88,24,0,0.01,345.86,60,0,0.01,321.96,36,0,0.0,307.74
August,11,0:30,3,0,0.0,321.88,17,0,0.0,329.89,43,0,0.0,313.03,24,0,0.0,326.16
August,11,10:00,222,1,0.0,321.89,340,2,0.01,329.05,841,7,0.01,330.1,398,4,0.01,315.56
August,11,10:30,244,1,0.0,313.02,383,9,0.02,336.57,937,15,0.02,337.51,450,11,0.02,318.53
August,11,11:00,239,0,0.0,321.24,424,3,0.01,337.87,1014,6,0.01,344.39,483,4,0.01,322.1
August,11,11:30,229,0,0.0,329.18,453,6,0.01,339.36,1044,11,0.01,347.12,504,7,0.01,322.46
August,11,12:00,226,1,0.0,318.44,489,3,0.01,336.11,1075,12,0.01,346.07,537,9,0.02,325.24
August,11,12:30,230,1,0.0,316.43,506,7,0.01,342.31,1079,15,0.01,347.55,543,11,0.02,324.65
August,11,13:00,232,1,0.0,313.14,524,4,0.01,342.09,1072,7,0.01,350.11,544,6,0.01,325.77
