Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,5:00,48.7547607421875,1.0,0.012428689748048782,314.6824035644531,112.296630859375,2.0,0.020304743200540543,304.87066650390625,267.845703125,6.0,0.023781858384609222,320.9563903808594,140.0134735107422,7.0,0.05155321583151817,304.02825927734375
August,5,5:30,48.315155029296875,1.0,0.012095385231077671,316.3509826660156,120.98907470703125,15.0,0.12269750237464905,307.5489196777344,279.9792175292969,7.0,0.023785972967743874,323.4707946777344,146.9520721435547,8.0,0.05313049256801605,308.446533203125
August,5,6:00,52.35652542114258,1.0,0.016637597233057022,317.5393371582031,126.27537536621094,17.0,0.13288350403308868,311.488037109375,312.54931640625,9.0,0.027685733512043953,323.8112487792969,149.5792999267578,8.0,0.052079856395721436,307.5085144042969
August,5,6:30,69.98481750488281,1.0,0.020948495715856552,320.2402648925781,133.48629760742188,18.0,0.13597159087657928,312.77679443359375,338.6338806152344,11.0,0.032346151769161224,322.661376953125,162.61900329589844,10.0,0.059017788618803024,307.8243408203125
August,5,7:00,80.83023834228516,2.0,0.020152462646365166,319.385009765625,167.1170196533203,7.0,0.04398795962333679,308.04925537109375,355.2021179199219,12.0,0.03451400250196457,323.16162109375,187.65390014648438,11.0,0.060719847679138184,307.8654479980469
August,5,7:30,87.5873031616211,2.0,0.017856167629361153,320.0574035644531,176.41896057128906,6.0,0.03333139792084694,311.1242980957031,382.52386474609375,13.0,0.03426093980669975,324.8746643066406,188.08255004882812,12.0,0.06394030898809433,308.9513244628906
August,5,8:00,93.14220428466797,2.0,0.016703713685274124,319.1800842285156,188.5277099609375,5.0,0.02755145914852619,310.9416198730469,402.3638000488281,14.0,0.0344831682741642,324.74188232421875,200.31517028808594,12.0,0.061849579215049744,310.06298828125
August,5,8:30,95.3724365234375,2.0,0.02145080454647541,319.473388671875,189.21852111816406,5.0,0.024559712037444115,312.8948669433594,422.0290222167969,14.0,0.03391538932919502,326.15179443359375,232.62847900390625,15.0,0.06323966383934021,310.3156433105469
August,5,9:00,95.2801742553711,2.0,0.02145080454647541,319.473388671875,193.37327575683594,5.0,0.02416192926466465,313.09197998046875,427.8890380859375,14.0,0.033434197306632996,326.29595947265625,233.46517944335938,15.0,0.0628826767206192,311.5864562988281
August,5,9:30,99.0630111694336,2.0,0.021232372149825096,319.473388671875,197.18984985351562,5.0,0.02320760302245617,318.0065612792969,433.41021728515625,14.0,0.03320154547691345,328.1709899902344,228.1378173828125,14.0,0.061964698135852814,312.51080322265625
August,5,10:00,98.6460189819336,2.0,0.021466780453920364,319.8321533203125,197.93739318847656,4.0,0.021904872730374336,322.7976989746094,434.662353515625,14.0,0.03320972993969917,329.07647705078125,223.14830017089844,14.0,0.061083775013685226,313.9880065917969
August,5,10:30,97.89593505859375,2.0,0.02097504585981369,320.7475891113281,201.96400451660156,4.0,0.022109897807240486,323.24468994140625,431.4676208496094,15.0,0.03365518897771835,329.0485534667969,220.66128540039062,14.0,0.061275459825992584,317.30364990234375
August,5,11:00,96.82669830322266,2.0,0.020268099382519722,320.76776123046875,203.08566284179688,4.0,0.022005241364240646,327.443603515625,429.73291015625,16.0,0.03741535171866417,328.8720397949219,221.23097229003906,14.0,0.06279820948839188,316.6781005859375
August,5,11:30,109.72618865966797,2.0,0.020268099382519722,320.373046875,204.5467987060547,5.0,0.025462307035923004,328.61962890625,400.5106201171875,16.0,0.04093925282359123,328.3963317871094,212.67306518554688,16.0,0.07666117697954178,317.2180480957031
August,5,12:00,123.3455810546875,3.0,0.020797094330191612,320.6636962890625,200.3123779296875,5.0,0.02713484689593315,326.6252136230469,430.18389892578125,18.0,0.04078691825270653,328.6274108886719,226.40084838867188,20.0,0.08632170408964157,317.45477294921875
August,5,12:30,127.79959106445312,3.0,0.02557630091905594,320.6636962890625,213.5796661376953,6.0,0.02858906053006649,317.8332824707031,431.0090026855469,18.0,0.040784403681755066,328.69500732421875,227.14190673828125,22.0,0.09903120249509811,318.3111572265625
August,5,13:00,129.2368621826172,3.0,0.024941682815551758,320.7840270996094,219.0713348388672,7.0,0.032533179968595505,321.4973449707031,439.62164306640625,19.0,0.043569765985012054,329.53204345703125,227.4447021484375,23.0,0.09922099858522415,320.0540466308594
August,5,13:30,129.86231994628906,4.0,0.028783174231648445,320.5339660644531,224.36331176757812,9.0,0.038028568029403687,324.5114440917969,454.53558349609375,20.0,0.04293232038617134,329.5175476074219,228.25625610351562,23.0,0.10036984831094742,320.2687072753906
August,5,14:00,129.9861602783203,4.0,0.028052501380443573,320.7212829589844,231.28091430664062,10.0,0.04223986342549324,326.41925048828125,473.0478820800781,20.0,0.042665328830480576,330.2691345214844,230.46978759765625,23.0,0.10001414269208908,319.9997863769531
August,5,14:30,129.14447021484375,3.0,0.025163698941469193,321.8415222167969,249.53822326660156,10.0,0.039445094764232635,327.009521484375,501.29620361328125,21.0,0.04192734509706497,330.41534423828125,241.60118103027344,24.0,0.09951663017272949,319.56304931640625
August,5,15:00,138.92446899414062,4.0,0.026063600555062294,322.2362365722656,250.43162536621094,9.0,0.03783702850341797,328.4977722167969,558.5633544921875,24.0,0.042595744132995605,330.7528076171875,271.0326843261719,27.0,0.10056638717651367,319.69744873046875
August,5,15:30,144.741943359375,3.0,0.02238134667277336,323.03271484375,262.29437255859375,14.0,0.05159473046660423,329.1915283203125,585.362060546875,31.0,0.05354761332273483,330.9428405761719,292.4072265625,30.0,0.10176350176334381,321.4704895019531
August,5,16:00,149.38510131835938,3.0,0.02148144692182541,323.7469177246094,282.2353820800781,16.0,0.05771958455443382,332.9013366699219,593.1820678710938,43.0,0.07223214209079742,332.22314453125,310.9412536621094,33.0,0.10532458871603012,320.6381530761719
August,5,16:30,141.7357635498047,3.0,0.023536784574389458,322.767333984375,293.50103759765625,26.0,0.08977647870779037,332.708251953125,603.9620361328125,50.0,0.08320578932762146,336.9910888671875,309.3153991699219,39.0,0.12508192658424377,321.55682373046875
August,5,17:00,132.96392822265625,3.0,0.024721022695302963,322.3054504394531,284.4706726074219,28.0,0.09740741550922394,333.0389709472656,600.9736938476562,53.0,0.08791735768318176,337.2550964355469,311.25933837890625,40.0,0.12834034860134125,321.1092224121094
August,5,17:30,123.72447967529297,3.0,0.02540528029203415,323.6665954589844,281.6667175292969,28.0,0.10057339072227478,333.2348327636719,592.3740844726562,52.0,0.08727769553661346,337.21795654296875,309.1930847167969,39.0,0.12753881514072418,321.40875244140625
August,5,18:00,114.4460220336914,3.0,0.02540528029203415,323.7290344238281,277.69891357421875,28.0,0.10018002241849899,334.0127258300781,593.1890869140625,50.0,0.08412620425224304,338.1119689941406,306.48138427734375,38.0,0.12465181201696396,320.9112243652344
August,5,18:30,88.90412902832031,2.0,0.02529258094727993,325.4881591796875,265.5760498046875,26.0,0.09920483082532883,334.46246337890625,572.3729858398438,48.0,0.0835302546620369,337.5024719238281,303.936767578125,38.0,0.12513481080532074,322.8851623535156
August,5,19:00,72.21109008789062,2.0,0.025534937158226967,325.4881591796875,266.2711486816406,28.0,0.10343115776777267,334.1470642089844,485.7814636230469,41.0,0.08452649414539337,337.635498046875,257.4470520019531,32.0,0.12612886726856232,323.7920837402344
August,5,19:30,54.10265350341797,1.0,0.025769347324967384,326.0111083984375,225.585693359375,23.0,0.10143586248159409,333.4604187011719,414.3830261230469,34.0,0.08322122693061829,337.66949462890625,208.8703155517578,27.0,0.12938785552978516,324.37127685546875
August,5,20:00,45.662818908691406,1.0,0.030077625066041946,325.9659423828125,196.9453887939453,20.0,0.10056692361831665,332.856689453125,371.19256591796875,29.0,0.07789553701877594,337.7826232910156,180.69871520996094,23.0,0.12597967684268951,324.1574401855469
August,5,20:30,35.581939697265625,1.0,0.0325096994638443,323.5623474121094,167.63414001464844,17.0,0.09885719418525696,328.9813537597656,350.9153747558594,24.0,0.06794185191392899,336.3221130371094,156.4871826171875,21.0,0.13315536081790924,324.68267822265625
August,5,21:00,28.789527893066406,1.0,0.035715799778699875,321.801513671875,140.321533203125,14.0,0.09767240285873413,316.1564025878906,304.203857421875,19.0,0.0632968321442604,338.09552001953125,149.96728515625,19.0,0.12928828597068787,326.16943359375
August,5,21:30,21.85982322692871,1.0,0.040666379034519196,323.7052917480469,120.68071746826172,12.0,0.09596104919910431,313.4682312011719,247.4074249267578,15.0,0.062284205108881,334.97314453125,124.643310546875,17.0,0.13277071714401245,327.1647644042969
August,5,22:00,18.054153442382812,1.0,0.043794505298137665,331.6807861328125,102.37942504882812,10.0,0.09555204212665558,312.6592712402344,214.88323974609375,14.0,0.06296436488628387,335.1356201171875,118.64295959472656,15.0,0.1261335015296936,326.3970947265625
August,5,22:30,14.746382713317871,2.0,0.1122337356209755,334.34344482421875,87.86450958251953,8.0,0.09440924227237701,310.474609375,171.46221923828125,11.0,0.06141497194766998,331.07562255859375,105.10577392578125,13.0,0.12656567990779877,324.0594482421875
August,5,23:00,11.839545249938965,1.0,0.09560249745845795,338.8977355957031,68.88449096679688,6.0,0.09428232908248901,311.5146484375,137.02902221679688,9.0,0.06259161233901978,326.8645935058594,74.00676727294922,9.0,0.12300492823123932,324.1929626464844
August,5,23:30,10.232292175292969,1.0,0.05996309220790863,328.50054931640625,52.98794174194336,5.0,0.0913909375667572,307.9098205566406,102.61009216308594,7.0,0.06388373672962189,325.0710754394531,60.326194763183594,7.0,0.12273769825696945,325.73291015625
August,6,0:00,6.708912372589111,0.0,0.03910175338387489,331.2083435058594,37.39066696166992,3.0,0.0924963504076004,307.66241455078125,75.21514892578125,5.0,0.061099570244550705,328.3323059082031,45.923362731933594,6.0,0.12054847180843353,326.5558166503906
August,6,0:30,4.846238613128662,0.0,0.051225487142801285,307.6464538574219,31.33208465576172,3.0,0.09542825073003769,305.9694519042969,57.778289794921875,3.0,0.05838289484381676,327.43621826171875,32.73991775512695,4.0,0.12393298745155334,325.9588623046875
August,6,1:00,5.066927433013916,0.0,0.04305366799235344,377.90771484375,23.176698684692383,2.0,0.0833936259150505,309.5079040527344,46.93730926513672,3.0,0.0575958713889122,326.3076477050781,27.677059173583984,3.0,0.12491010129451752,323.43133544921875
August,6,1:30,3.8826563358306885,0.0,0.07228127121925354,422.72955322265625,17.411970138549805,1.0,0.07756146788597107,310.5502624511719,41.261470794677734,2.0,0.05067915469408035,323.4371643066406,21.977710723876953,3.0,0.11813049018383026,323.5611877441406
August,6,2:00,3.3350536823272705,0.0,0.05455772951245308,396.1158752441406,14.982420921325684,1.0,0.04389490932226181,302.4070129394531,33.06198501586914,2.0,0.057155948132276535,324.6752624511719,17.158893585205078,2.0,0.09902571886777878,317.5700378417969
August,6,2:30,3.427720785140991,0.0,0.07102781534194946,386.50177001953125,14.6272611618042,1.0,0.055698245763778687,297.6571960449219,30.514732360839844,2.0,0.05889100953936577,315.6752624511719,19.8585147857666,3.0,0.1267186552286148,320.04913330078125
August,6,3:00,4.7409820556640625,0.0,0.07274924218654633,331.40228271484375,18.352235794067383,1.0,0.058728061616420746,299.3519287109375,38.9219970703125,2.0,0.06059658154845238,322.9430236816406,22.20832633972168,3.0,0.12430562824010849,307.61956787109375
August,6,3:30,7.3155317306518555,1.0,0.07354138791561127,321.3570556640625,21.81577491760254,1.0,0.06207319721579552,298.0020751953125,54.15753173828125,3.0,0.05428864434361458,322.96209716796875,30.633668899536133,4.0,0.11879163980484009,308.4193420410156
August,6,4:00,13.817985534667969,1.0,0.07187869399785995,310.9031066894531,29.86453628540039,1.0,0.04540855810046196,300.3216857910156,104.19950103759766,5.0,0.04545363411307335,303.7749328613281,50.67000198364258,5.0,0.09891314804553986,299.4460754394531
August,6,4:30,20.623476028442383,1.0,0.03242941573262215,314.29693603515625,48.13267135620117,2.0,0.03571024537086487,303.9715576171875,149.22608947753906,6.0,0.04188292473554611,301.9809265136719,64.35045623779297,7.0,0.10551436990499496,300.107177734375
August,6,5:00,29.63705062866211,1.0,0.017123013734817505,311.5794677734375,70.74885559082031,2.0,0.03166453167796135,305.228759765625,188.27053833007812,8.0,0.03987160325050354,304.2538757324219,89.38579559326172,8.0,0.0926520824432373,290.8175964355469
August,6,5:30,38.555938720703125,1.0,0.013589039444923401,314.785400390625,84.12338256835938,11.0,0.12625563144683838,304.9213562011719,207.68563842773438,8.0,0.03671722859144211,314.0506896972656,108.3122329711914,10.0,0.09538523852825165,294.9891662597656
August,6,6:00,42.53915786743164,1.0,0.018388886004686356,314.71697998046875,100.11961364746094,14.0,0.13662752509117126,305.73699951171875,241.86692810058594,10.0,0.04011259227991104,320.41754150390625,122.44219970703125,10.0,0.07775668054819107,295.0149230957031
August,6,6:30,47.38301086425781,1.0,0.02182493917644024,315.9505310058594,118.36471557617188,16.0,0.13744325935840607,305.5039367675781,258.9117431640625,10.0,0.03756604343652725,321.3213806152344,139.92251586914062,12.0,0.08501318842172623,302.54425048828125
August,6,7:00,50.539791107177734,1.0,0.024500690400600433,315.7588195800781,124.34776306152344,6.0,0.04792839661240578,303.6983642578125,277.3711242675781,12.0,0.042659055441617966,322.73333740234375,146.60740661621094,14.0,0.09721177816390991,305.0203857421875
August,6,7:30,51.00443649291992,1.0,0.01946599781513214,318.2171936035156,128.72813415527344,5.0,0.04039663448929787,306.157958984375,336.8238830566406,14.0,0.04161816090345383,321.6511535644531,153.2879180908203,15.0,0.09809379279613495,306.6354675292969
August,6,8:00,59.43416976928711,1.0,0.016109472140669823,317.0180969238281,144.45376586914062,5.0,0.036155201494693756,306.2051696777344,366.2593994140625,16.0,0.04322128742933273,322.95220947265625,181.60025024414062,18.0,0.0982779860496521,307.3335876464844
August,6,8:30,84.90727996826172,1.0,0.016516830772161484,316.7167663574219,164.6040496826172,5.0,0.03338039666414261,308.8828430175781,400.1900939941406,17.0,0.04199368134140968,324.2515563964844,202.35003662109375,21.0,0.10161203891038895,309.36639404296875
August,6,9:00,103.0084228515625,2.0,0.016520751640200615,317.3025817871094,184.79893493652344,6.0,0.032854337245225906,310.1855163574219,430.13751220703125,18.0,0.04219020903110504,324.4034423828125,227.41981506347656,23.0,0.10144931077957153,309.7726745605469
August,6,9:30,114.22258758544922,3.0,0.02400447614490986,317.3025817871094,194.73089599609375,7.0,0.03487110137939453,310.96868896484375,469.1883850097656,19.0,0.04120512679219246,326.3597717285156,241.1134490966797,25.0,0.10168591141700745,309.7652587890625
August,6,10:00,127.02771759033203,3.0,0.02374141663312912,317.4112854003906,216.1014862060547,8.0,0.03487110137939453,316.92718505859375,479.2831115722656,20.0,0.04109186306595802,327.3841857910156,258.50238037109375,27.0,0.10589572042226791,310.4477844238281
August,6,10:30,132.23223876953125,3.0,0.02374141663312912,318.3820495605469,233.94082641601562,9.0,0.038704946637153625,320.746826171875,537.9099731445312,23.0,0.042075082659721375,329.3146057128906,261.8797607421875,28.0,0.10595141351222992,312.0025939941406
August,6,11:00,141.6278839111328,3.0,0.02384083904325962,319.9292297363281,251.9891815185547,10.0,0.041060641407966614,322.0799560546875,575.8675537109375,24.0,0.042075082659721375,331.0125427246094,295.8131408691406,32.0,0.10789408534765244,312.53070068359375
August,6,11:30,149.03445434570312,3.0,0.019376235082745552,320.2602233886719,268.1434020996094,11.0,0.04127778485417366,328.43267822265625,616.8780517578125,28.0,0.04475707188248634,332.96044921875,320.5673828125,35.0,0.10943533480167389,313.3657531738281
August,6,12:00,158.08470153808594,3.0,0.01902150548994541,320.3701477050781,284.42279052734375,11.0,0.038696788251399994,329.89666748046875,642.6163330078125,27.0,0.041566189378499985,334.7072448730469,342.60504150390625,35.0,0.10256903618574142,314.5015869140625
August,6,12:30,161.66705322265625,3.0,0.01902150548994541,321.3668212890625,296.5256652832031,11.0,0.037318743765354156,331.6836242675781,640.9182739257812,24.0,0.03808673471212387,337.8543395996094,359.43511962890625,33.0,0.09288057684898376,314.0684814453125
August,6,13:00,161.33985900878906,3.0,0.01902150548994541,321.7637023925781,299.39337158203125,9.0,0.028732702136039734,332.1391296386719,639.213623046875,18.0,0.02804630436003208,338.05078125,359.2567138671875,31.0,0.08517437428236008,314.45172119140625
August,6,13:30,162.16574096679688,3.0,0.015710914507508278,322.3316955566406,301.5530700683594,7.0,0.023680295795202255,331.11376953125,636.8800048828125,15.0,0.02284759096801281,338.2679138183594,360.9925842285156,30.0,0.08410345017910004,314.625244140625
August,6,14:00,161.53004455566406,2.0,0.014811011031270027,323.1121826171875,301.1810302734375,7.0,0.024344805628061295,331.6626281738281,628.94189453125,22.0,0.03452932462096214,339.32373046875,358.04132080078125,28.0,0.07846453785896301,315.3673095703125
August,6,14:30,161.3229217529297,2.0,0.014410244300961494,322.6739807128906,298.8354797363281,7.0,0.022792233154177666,331.41241455078125,631.7379760742188,26.0,0.04037053510546684,340.4167175292969,351.30908203125,26.0,0.07523681223392487,315.5332336425781
August,6,15:00,160.66644287109375,2.0,0.014642667025327682,323.3725280761719,297.3911437988281,11.0,0.03789585828781128,332.39794921875,615.6168212890625,28.0,0.04495111107826233,341.4072265625,346.2308044433594,31.0,0.09037221968173981,315.4996643066406
August,6,15:30,159.47048950195312,3.0,0.01759117841720581,323.38140869140625,297.7059020996094,16.0,0.05213747173547745,332.2781677246094,609.0172729492188,31.0,0.05033999681472778,340.74237060546875,338.6230163574219,43.0,0.1255437582731247,315.6058654785156
August,6,16:00,157.6732177734375,4.0,0.022308820858597755,325.5378112792969,307.61346435546875,19.0,0.06326425820589066,333.88385009765625,594.1167602539062,37.0,0.061733782291412354,339.5562438964844,333.453857421875,42.0,0.12681518495082855,314.5190124511719
August,6,16:30,149.74783325195312,4.0,0.023430483415722847,326.5353088378906,312.0122375488281,32.0,0.10336580872535706,333.1214294433594,580.0215454101562,46.0,0.07893639802932739,339.57110595703125,314.42218017578125,45.0,0.14262738823890686,314.82000732421875
August,6,17:00,137.2038116455078,3.0,0.021995801478624344,325.9449157714844,305.5758972167969,31.0,0.10252372175455093,332.252197265625,592.0171508789062,48.0,0.08155956119298935,339.2399597167969,295.1796875,42.0,0.14119237661361694,314.3848876953125
August,6,17:30,128.9112548828125,3.0,0.022437702864408493,325.61834716796875,289.7956848144531,30.0,0.10247287899255753,330.98468017578125,585.938720703125,46.0,0.07926978915929794,337.99176025390625,306.44927978515625,44.0,0.14267277717590332,314.77447509765625
August,6,18:00,119.03609466552734,3.0,0.021803084760904312,325.7386779785156,278.9297180175781,28.0,0.0995379313826561,331.75885009765625,583.178466796875,44.0,0.0755896270275116,338.1108093261719,293.44793701171875,41.0,0.1401320993900299,314.901611328125
August,6,18:30,96.05819702148438,2.0,0.021803084760904312,325.6748962402344,269.1348876953125,27.0,0.09968280047178268,332.1492004394531,583.5322265625,44.0,0.07595397531986237,338.3166198730469,293.44793701171875,40.0,0.13796529173851013,314.8959655761719
August,6,19:00,74.15733337402344,2.0,0.02204544097185135,325.7691955566406,262.59246826171875,26.0,0.09968280047178268,331.71722412109375,485.7017822265625,37.0,0.07560564577579498,337.92095947265625,272.59869384765625,37.0,0.13519209623336792,314.4818115234375
August,6,19:30,59.1175651550293,1.0,0.02204544097185135,325.5315856933594,235.2232208251953,23.0,0.0976875051856041,331.8791198730469,409.2047119140625,31.0,0.07453860342502594,337.95452880859375,223.66542053222656,30.0,0.13320539891719818,314.8276062011719
August,6,20:00,53.15830612182617,1.0,0.026830486953258514,324.64874267578125,205.82861328125,20.0,0.09736178070306778,331.16802978515625,369.7958679199219,28.0,0.07448974251747131,337.9300231933594,189.65060424804688,25.0,0.13321466743946075,314.6378173828125
August,6,20:30,44.26616287231445,1.0,0.028088107705116272,322.19708251953125,177.0319061279297,17.0,0.09565205872058868,326.8341369628906,349.03485107421875,22.0,0.06339473277330399,335.9024353027344,161.80067443847656,23.0,0.14214137196540833,315.2232360839844
August,6,21:00,33.73435974121094,1.0,0.03387029469013214,321.1087951660156,158.56100463867188,15.0,0.09398134052753448,319.6177062988281,303.1168518066406,17.0,0.05544941872358322,335.17431640625,151.15933227539062,22.0,0.14274299144744873,315.286376953125
August,6,21:30,24.44013023376465,1.0,0.0337342731654644,321.8858947753906,131.29310607910156,9.0,0.07100515812635422,315.148681640625,257.79400634765625,14.0,0.05420541390776634,333.8317565917969,129.72836303710938,16.0,0.11952166259288788,315.79547119140625
August,6,22:00,21.27066421508789,1.0,0.033890895545482635,325.41119384765625,111.43016815185547,8.0,0.06834013015031815,313.9032287597656,217.41775512695312,11.0,0.04968775808811188,336.0851135253906,120.88312530517578,15.0,0.12215470522642136,314.3772888183594
August,6,22:30,17.309659957885742,2.0,0.12631236016750336,329.6092834472656,90.50614929199219,5.0,0.05426773428916931,313.0422668457031,172.33499145507812,8.0,0.0439085029065609,333.56634521484375,105.61937713623047,11.0,0.10732074826955795,310.71600341796875
August,6,23:00,12.864996910095215,1.0,0.08959928900003433,336.13177490234375,71.318359375,3.0,0.043493613600730896,312.4227294921875,143.01968383789062,5.0,0.034452397376298904,328.54852294921875,76.54492950439453,8.0,0.1107712835073471,311.2780456542969
August,6,23:30,10.953490257263184,0.0,0.04553674906492233,328.26202392578125,53.457340240478516,2.0,0.03587165102362633,314.3832702636719,106.19269561767578,4.0,0.034648459404706955,325.5507507324219,60.20415496826172,5.0,0.08680069446563721,312.29046630859375
August,7,0:00,7.3880696296691895,0.0,0.04548781365156174,339.296142578125,39.371299743652344,1.0,0.030649399384856224,309.2127685546875,70.07011413574219,3.0,0.03580712899565697,327.3829650878906,47.79914855957031,5.0,0.10475579649209976,315.3203430175781
August,7,0:30,5.646059036254883,0.0,0.044699374586343765,335.28387451171875,29.59744644165039,1.0,0.03763757273554802,308.2611083984375,62.53753662109375,3.0,0.047388769686222076,327.01531982421875,34.584747314453125,3.0,0.09680366516113281,318.09814453125
August,7,1:00,6.592609405517578,0.0,0.054892413318157196,357.67864990234375,23.95378875732422,1.0,0.049324508756399155,311.47552490234375,64.42216491699219,3.0,0.04943845421075821,323.8019104003906,31.947145462036133,3.0,0.1092679351568222,321.01910400390625
August,7,1:30,6.404481887817383,0.0,0.05802092328667641,364.8498840332031,22.293102264404297,1.0,0.05917274206876755,313.2224426269531,66.96614837646484,3.0,0.05140453577041626,325.3515625,30.526607513427734,3.0,0.10884231328964233,324.4256591796875
August,7,2:00,5.370426177978516,0.0,0.05171465873718262,364.77166748046875,22.84381103515625,1.0,0.0508744902908802,319.0869445800781,66.66744232177734,4.0,0.05459384620189667,331.2591247558594,31.561134338378906,4.0,0.1119905561208725,331.8338928222656
August,7,2:30,7.145082950592041,0.0,0.058653466403484344,360.85260009765625,24.577924728393555,1.0,0.04636162891983986,317.419189453125,77.78518676757812,5.0,0.0636172816157341,328.351318359375,38.47650146484375,5.0,0.1191384494304657,330.4609375
August,7,3:00,7.091577529907227,0.0,0.04316630959510803,345.6065979003906,30.267749786376953,3.0,0.08537569642066956,313.75244140625,81.18096923828125,6.0,0.07218004018068314,314.84869384765625,33.532875061035156,5.0,0.1407347172498703,323.0619812011719
August,7,3:30,12.709077835083008,0.0,0.030636902898550034,334.8099060058594,33.685482025146484,3.0,0.09068232029676437,308.604736328125,98.71617889404297,7.0,0.07370008528232574,314.74188232421875,43.94984436035156,6.0,0.1361134797334671,310.94635009765625
August,7,4:00,25.95774269104004,1.0,0.036364298313856125,318.18017578125,58.515995025634766,5.0,0.07867372781038284,308.7674255371094,165.9540557861328,11.0,0.06518937647342682,312.5171813964844,62.15262222290039,8.0,0.13030940294265747,311.67742919921875
August,7,4:30,31.897157669067383,1.0,0.046568360179662704,312.42791748046875,76.75284576416016,7.0,0.09284043312072754,304.2421875,190.24609375,13.0,0.06695565581321716,312.06640625,105.69425964355469,14.0,0.1294824779033661,306.2957763671875
August,7,5:00,38.217323303222656,1.0,0.0390450619161129,315.8006591796875,94.33883666992188,8.0,0.08012742549180984,303.85870361328125,228.93930053710938,15.0,0.06717076897621155,319.5018615722656,119.77040100097656,15.0,0.1289738565683365,307.2944030761719
August,7,5:30,42.54682922363281,1.0,0.024522123858332634,315.0763854980469,112.02255249023438,19.0,0.16587048768997192,307.0501708984375,251.7705535888672,16.0,0.06542887538671494,322.7563171386719,135.2618865966797,19.0,0.1390327662229538,307.1639404296875
August,7,6:00,45.189186096191406,1.0,0.02179224230349064,316.0330505371094,122.646484375,21.0,0.16808725893497467,307.24249267578125,256.8646240234375,15.0,0.05848802253603935,322.7051696777344,141.14585876464844,19.0,0.1316387951374054,307.70550537109375
August,7,6:30,46.826602935791016,1.0,0.02305111289024353,317.95831298828125,124.32763671875,21.0,0.16959472000598907,310.6749572753906,259.828125,15.0,0.05758281052112579,323.4200439453125,140.57704162597656,19.0,0.13263022899627686,305.9971008300781
August,7,7:00,48.336456298828125,1.0,0.024404054507613182,317.3998718261719,123.62887573242188,10.0,0.08392661809921265,305.5315856933594,265.35198974609375,16.0,0.05967768654227257,319.471435546875,144.23956298828125,19.0,0.1318633258342743,305.13629150390625
August,7,7:30,49.92313766479492,1.0,0.023409854620695114,318.49346923828125,126.05390930175781,8.0,0.06410197913646698,306.25347900390625,306.88037109375,16.0,0.053173910826444626,320.1703186035156,146.5111083984375,19.0,0.12819169461727142,303.2142639160156
August,7,8:00,53.086029052734375,2.0,0.040426917374134064,318.08074951171875,132.1824951171875,7.0,0.05148479714989662,305.8566589355469,355.6874084472656,21.0,0.058446768671274185,320.1817626953125,159.68714904785156,17.0,0.1047377809882164,302.41143798828125
August,7,8:30,64.43926239013672,4.0,0.05934533849358559,317.64501953125,152.3465576171875,8.0,0.05499880388379097,304.9662780761719,391.3175964355469,24.0,0.06049862131476402,320.79998779296875,186.6230010986328,24.0,0.12660381197929382,305.2672424316406
August,7,9:00,87.65750885009766,4.0,0.04231605678796768,318.9719543457031,177.19342041015625,9.0,0.053492940962314606,310.0242004394531,422.60760498046875,28.0,0.0663074404001236,322.1405029296875,215.60813903808594,28.0,0.13032373785972595,304.7922668457031
August,7,9:30,89.90650939941406,3.0,0.036568544805049896,319.4561462402344,195.56765747070312,11.0,0.05375733599066734,311.2109680175781,436.43603515625,26.0,0.05915650725364685,323.28192138671875,219.10585021972656,29.0,0.13057076930999756,307.30572509765625
August,7,10:00,97.0316162109375,3.0,0.03486941382288933,318.40521240234375,199.07615661621094,10.0,0.04995717480778694,315.8757629394531,421.9614562988281,24.0,0.05791296809911728,324.5637512207031,214.4087677001953,29.0,0.1335679292678833,308.447265625
August,7,10:30,97.81736755371094,3.0,0.029392892494797707,318.28289794921875,198.51866149902344,10.0,0.04849597066640854,319.4524230957031,437.8760986328125,23.0,0.05320117995142937,324.7818298339844,230.20745849609375,30.0,0.13206209242343903,309.3125305175781
August,7,11:00,109.49514770507812,3.0,0.029572637751698494,319.183837890625,210.95693969726562,8.0,0.036327511072158813,319.9022521972656,461.274658203125,23.0,0.049937423318624496,325.4374694824219,233.45654296875,26.0,0.11053898185491562,308.85528564453125
August,7,11:30,128.228759765625,4.0,0.029392892494797707,319.41265869140625,220.4519500732422,8.0,0.03848804160952568,319.7351989746094,482.88739013671875,25.0,0.050779715180397034,327.0617980957031,239.5236358642578,26.0,0.11034782230854034,310.3578796386719
August,7,12:00,133.0336151123047,4.0,0.029392892494797707,320.0265197753906,236.72557067871094,10.0,0.040757037699222565,321.7348327636719,548.6095581054688,34.0,0.062013350427150726,328.5216064453125,257.7870788574219,29.0,0.11098948121070862,310.67596435546875
August,7,12:30,146.11627197265625,4.0,0.029101476073265076,320.3744812011719,262.4519958496094,18.0,0.06748418509960175,323.95086669921875,597.9071044921875,38.0,0.06361101567745209,328.74859619140625,288.1390686035156,38.0,0.13349270820617676,310.5710144042969
